,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC
1198,MAYOLA,We've Got Tonite,21087223.0,21087223.0,TRICIA,461684744.0,376496129.0,TRICIA,461684744.0,376496129.0,B,True,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,376496129,B,461684744,B,B
1199,NGA,Lunatic Fringe,868234731.0,868234731.0,TRICIA,461684744.0,376496129.0,TRICIA,461684744.0,376496129.0,C,False,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,376496129,B,461684744,B,B
1200,Jaylan,Bicycle Race,917914984.0,917914984.0,TRICIA,461684744.0,487712461.0,TRICIA,461684744.0,487712461.0,C,False,Gen1,Pierce,487712461,Gen1,487712461,Pat,631311759,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,487712461,B,461684744,B,B
1201,ALEXANDRA,Gimme All Your Lovin,954656137.0,954656137.0,TRICIA,461684744.0,318423581.0,TRICIA,461684744.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,318423581,C,461684744,B,B
1202,VINNIE,Ordinary Average Guy,344182532.0,344182532.0,TRICIA,461684744.0,934877622.0,TRICIA,461684744.0,934877622.0,A,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,934877622,B,461684744,B,B
1203,Ahmed,He Can't Love You,395850827.0,395850827.0,TRICIA,461684744.0,934877622.0,TRICIA,461684744.0,934877622.0,A,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,934877622,B,461684744,B,B
1204,Nathan,Blue Sky,809023862.0,809023862.0,TRICIA,461684744.0,51506173.0,TRICIA,461684744.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,51506173,C,461684744,B,B
1205,Branson,Detroit Rock City,92295409.0,92295409.0,TRICIA,461684744.0,291924095.0,TRICIA,461684744.0,291924095.0,C,False,Gen1,Adonis,291924095,Gen1,291924095,Pat,631311759,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,291924095,B,461684744,B,B
1206,MARLA,Birthday (Live),566202223.0,566202223.0,TRICIA,461684744.0,788884932.0,TRICIA,461684744.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,788884932,B,461684744,B,B
1207,JOVITA,Shine,627599835.0,627599835.0,TRICIA,461684744.0,133989334.0,TRICIA,461684744.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,133989334,B,461684744,B,B
1208,CHINA,Red Barchetta,440174231.0,440174231.0,TRICIA,461684744.0,112615155.0,TRICIA,461684744.0,112615155.0,A,False,Gen1,Shea,112615155,Gen1,112615155,Liz,630559425,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,112615155,C,461684744,B,B
1209,KELLI,"Careful With That Axe, Eugene",780882330.0,780882330.0,TRICIA,461684744.0,890896128.0,TRICIA,461684744.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,890896128,A,461684744,B,B
1210,Conner,Blinded By the Light,554005429.0,554005429.0,TRICIA,461684744.0,229118903.0,TRICIA,461684744.0,229118903.0,A,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,229118903,B,461684744,B,B
1211,Preston,People Are Strange,617808072.0,617808072.0,TRICIA,461684744.0,229118903.0,TRICIA,461684744.0,229118903.0,C,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,229118903,B,461684744,B,B
1212,EULAH,Wonderous Stories,944214376.0,944214376.0,TRICIA,461684744.0,425921788.0,TRICIA,461684744.0,425921788.0,A,False,Gen1,Micheal,425921788,Gen1,425921788,Liz,630559425,800981516,TRICIA,Mary,461684744,461684744,Ralph,800981516,,461684744,B,425921788,A,461684744,B,B
1213,Wyatt,Proud Mary,883068563.0,883068563.0,DEE,959345304.0,883399077.0,DEE,959345304.0,883399077.0,A,False,Gen1,Brad,883399077,Gen1,883399077,Mary,225766667,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,883399077,B,959345304,C,C
1214,MYRL,Jet City Woman,431745522.0,431745522.0,DEE,959345304.0,628269884.0,DEE,959345304.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,628269884,A,959345304,C,C
1215,Steve,Animal,690748722.0,690748722.0,DEE,959345304.0,362893270.0,DEE,959345304.0,362893270.0,A,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,362893270,A,959345304,C,C
1216,ARTIE,Come As You Are,622100559.0,622100559.0,DEE,959345304.0,166717594.0,DEE,959345304.0,166717594.0,C,False,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,166717594,A,959345304,C,C
1217,Jonathan,Melissa,301205215.0,301205215.0,DEE,959345304.0,238679265.0,DEE,959345304.0,238679265.0,C,False,Gen1,Keyon,238679265,Gen1,238679265,Pat,631311759,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,238679265,C,959345304,C,C
1218,Jaylan,Green River,35367175.0,35367175.0,DEE,959345304.0,376496129.0,DEE,959345304.0,376496129.0,C,False,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,376496129,B,959345304,C,C
1219,Enrique,Get Together,73008310.0,73008310.0,DEE,959345304.0,500829711.0,DEE,959345304.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,500829711,C,959345304,C,C
1220,Zane,Rocky Mountain Way,831344172.0,831344172.0,DEE,959345304.0,934877622.0,DEE,959345304.0,934877622.0,C,False,Gen1,Cruz,934877622,Gen1,934877622,Mary,225766667,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,934877622,B,959345304,C,C
1221,ARACELY,You Shook Me,267477662.0,267477662.0,DEE,959345304.0,51506173.0,DEE,959345304.0,51506173.0,B,True,Gen1,Jaren,51506173,Gen1,51506173,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,51506173,C,959345304,C,C
1222,Addison,Too Much Time On My Hands,673668675.0,673668675.0,DEE,959345304.0,410633944.0,DEE,959345304.0,410633944.0,B,True,Gen1,Quentin,410633944,Gen1,410633944,Pat,631311759,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,410633944,C,959345304,C,C
1223,RHEA,Moby Dick,789428032.0,789428032.0,DEE,959345304.0,788884932.0,DEE,959345304.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,788884932,B,959345304,C,C
1224,Elliot,And It Stoned Me,778810113.0,778810113.0,DEE,959345304.0,133989334.0,DEE,959345304.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,133989334,B,959345304,C,C
1225,Javonte,Just A Gigolo / I Ain't Got Nobody,20813437.0,20813437.0,DEE,959345304.0,760250469.0,DEE,959345304.0,760250469.0,C,False,Gen1,Ronaldo,760250469,Gen1,760250469,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,760250469,A,959345304,C,C
1226,KRISTEN,You Belong to the City,822259583.0,822259583.0,DEE,959345304.0,112615155.0,DEE,959345304.0,112615155.0,B,True,Gen1,Shea,112615155,Gen1,112615155,Liz,630559425,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,112615155,C,959345304,C,C
1227,Devyn,We're Not Gonna Take It,498586136.0,498586136.0,DEE,959345304.0,890896128.0,DEE,959345304.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,890896128,A,959345304,C,C
1228,MILLIE,Hey Jealousy,481329511.0,481329511.0,DEE,959345304.0,742024162.0,DEE,959345304.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,742024162,B,959345304,C,C
1229,KATRINA,Love Shack,89218764.0,89218764.0,DEE,959345304.0,229118903.0,DEE,959345304.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,229118903,B,959345304,C,C
1230,ELZA,Behind The Lines,965610398.0,965610398.0,DEE,959345304.0,701317684.0,DEE,959345304.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,701317684,B,959345304,C,C
1231,River,Roll Me Away,181766227.0,181766227.0,DEE,959345304.0,513622141.0,DEE,959345304.0,513622141.0,A,False,Gen1,Ryder,513622141,Gen1,513622141,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,513622141,C,959345304,C,C
1232,Cade,A Day In The Life,255436136.0,255436136.0,DEE,959345304.0,513622141.0,DEE,959345304.0,513622141.0,A,False,Gen1,Ryder,513622141,Gen1,513622141,Barb,397591248,800981516,DEE,Pat,959345304,959345304,Ralph,800981516,,959345304,C,513622141,C,959345304,C,C
1233,CHANTAY,Hey Joe,91041314.0,91041314.0,HANNELORE,452295024.0,812637399.0,HANNELORE,452295024.0,812637399.0,B,True,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,812637399,B,452295024,C,C
1234,Terrence,Finding My Way,257756959.0,257756959.0,HANNELORE,452295024.0,362893270.0,HANNELORE,452295024.0,362893270.0,C,False,Gen1,Orlando,362893270,Gen1,362893270,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,362893270,A,452295024,C,C
1235,Cesar,Travelin' Man,116722906.0,116722906.0,HANNELORE,452295024.0,547010066.0,HANNELORE,452295024.0,547010066.0,B,True,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,547010066,A,452295024,C,C
1236,Jason,Bullfrog Blues,59698289.0,59698289.0,HANNELORE,452295024.0,547010066.0,HANNELORE,452295024.0,547010066.0,B,True,Gen1,Camden,547010066,Gen1,547010066,Barb,397591248,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,547010066,A,452295024,C,C
1237,JOANE,Gloria,385562520.0,385562520.0,HANNELORE,452295024.0,899766072.0,HANNELORE,452295024.0,899766072.0,A,False,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,899766072,B,452295024,C,C
1238,KETURAH,Radioactive,507662933.0,507662933.0,HANNELORE,452295024.0,166717594.0,HANNELORE,452295024.0,166717594.0,A,False,Gen1,Zane,166717594,Gen1,166717594,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,166717594,A,452295024,C,C
1239,Parker,Mercury Blues,959491981.0,959491981.0,HANNELORE,452295024.0,410735727.0,HANNELORE,452295024.0,410735727.0,B,True,Gen1,Agustin,410735727,Gen1,410735727,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,410735727,C,452295024,C,C
1240,MEG,Use Somebody,940579911.0,940579911.0,HANNELORE,452295024.0,586071738.0,HANNELORE,452295024.0,586071738.0,A,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,586071738,B,452295024,C,C
1241,Connor,Rikki Don't Lose That Number,332869208.0,332869208.0,HANNELORE,452295024.0,586071738.0,HANNELORE,452295024.0,586071738.0,C,False,Gen1,Bradly,586071738,Gen1,586071738,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,586071738,B,452295024,C,C
1242,UTE,THESE EYES,612497484.0,612497484.0,HANNELORE,452295024.0,170209024.0,HANNELORE,452295024.0,170209024.0,C,False,Gen1,Carson,170209024,Gen1,170209024,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,170209024,C,452295024,C,C
1243,CHARA,Don't Go Away Mad (Just Go Away),278643714.0,278643714.0,HANNELORE,452295024.0,310978588.0,HANNELORE,452295024.0,310978588.0,A,False,Gen1,Mike,310978588,Gen1,310978588,Barb,397591248,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,310978588,B,452295024,C,C
1244,Cristian,Living In The Past,459996460.0,459996460.0,HANNELORE,452295024.0,310978588.0,HANNELORE,452295024.0,310978588.0,C,False,Gen1,Mike,310978588,Gen1,310978588,Barb,397591248,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,310978588,B,452295024,C,C
1245,ALLA,Get Back,685288201.0,685288201.0,HANNELORE,452295024.0,154174901.0,HANNELORE,452295024.0,154174901.0,C,False,Gen1,Seth,154174901,Gen1,154174901,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,154174901,C,452295024,C,C
1246,ARMANDA,Hocus Pocus,515149967.0,515149967.0,HANNELORE,452295024.0,788884932.0,HANNELORE,452295024.0,788884932.0,C,False,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,788884932,B,452295024,C,C
1247,Jamil,I Can't Tell You Why,482046786.0,482046786.0,HANNELORE,452295024.0,858496373.0,HANNELORE,452295024.0,858496373.0,C,False,Gen1,Reynaldo,858496373,Gen1,858496373,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,858496373,B,452295024,C,C
1248,Santos,And Your Bird Can Sing,92846419.0,92846419.0,HANNELORE,452295024.0,777440966.0,HANNELORE,452295024.0,777440966.0,A,False,Gen1,Gunnar,777440966,Gen1,777440966,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,777440966,C,452295024,C,C
1249,LETISHA,NOT FADEAWAY/GOING /AWAY,509849700.0,509849700.0,HANNELORE,452295024.0,540665287.0,HANNELORE,452295024.0,540665287.0,B,True,Gen1,Daquan,540665287,Gen1,540665287,Pat,631311759,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,540665287,C,452295024,C,C
1250,John,Small Town,228091175.0,228091175.0,HANNELORE,452295024.0,540665287.0,HANNELORE,452295024.0,540665287.0,B,True,Gen1,Daquan,540665287,Gen1,540665287,Pat,631311759,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,540665287,C,452295024,C,C
1251,Jacob,Gimme Some Water,245120497.0,245120497.0,HANNELORE,452295024.0,540665287.0,HANNELORE,452295024.0,540665287.0,B,True,Gen1,Daquan,540665287,Gen1,540665287,Pat,631311759,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,540665287,C,452295024,C,C
1252,ELENORE,Driver's Seat,817967083.0,817967083.0,HANNELORE,452295024.0,410431189.0,HANNELORE,452295024.0,410431189.0,B,True,Gen1,Lawson,410431189,Gen1,410431189,Mary,225766667,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,410431189,A,452295024,C,C
1253,Noel,Don't Look Back,867881124.0,867881124.0,HANNELORE,452295024.0,324140549.0,HANNELORE,452295024.0,324140549.0,C,False,Gen1,Issac,324140549,Gen1,324140549,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,324140549,A,452295024,C,C
1254,VERLA,I Hate Myself For Loving You,458722975.0,458722975.0,HANNELORE,452295024.0,742024162.0,HANNELORE,452295024.0,742024162.0,C,False,Gen1,Tariq,742024162,Gen1,742024162,Pat,631311759,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,742024162,B,452295024,C,C
1255,MARYA,Peaceful Easy Feeling,887430203.0,887430203.0,HANNELORE,452295024.0,701317684.0,HANNELORE,452295024.0,701317684.0,C,False,Gen1,Tyrese,701317684,Gen1,701317684,Liz,630559425,800981516,HANNELORE,Barb,452295024,452295024,Ralph,800981516,,452295024,C,701317684,B,452295024,C,C
1256,Izaiah,Seven Bridges Road,965711030.0,965711030.0,DEEDRA,738169747.0,812637399.0,DEEDRA,738169747.0,812637399.0,C,False,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,812637399,B,738169747,B,B
1257,PATSY,Subdivisions,214042909.0,214042909.0,DEEDRA,738169747.0,215097449.0,DEEDRA,738169747.0,215097449.0,C,False,Gen1,Shane,215097449,Gen1,215097449,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,215097449,B,738169747,B,B
1258,Alexis,Love Song,89120831.0,89120831.0,DEEDRA,738169747.0,438876429.0,DEEDRA,738169747.0,438876429.0,A,False,Gen1,Elmer,438876429,Gen1,438876429,Liz,630559425,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,438876429,C,738169747,B,B
1259,REENA,ALL YOU ZOMBIES,579931512.0,579931512.0,DEEDRA,738169747.0,366589281.0,DEEDRA,738169747.0,366589281.0,B,True,Gen1,Donavan,366589281,Gen1,366589281,Pat,631311759,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,366589281,B,738169747,B,B
1260,Aden,Taxman,544208780.0,544208780.0,DEEDRA,738169747.0,275508229.0,DEEDRA,738169747.0,275508229.0,A,False,Gen1,Evan,275508229,Gen1,275508229,Pat,631311759,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,275508229,B,738169747,B,B
1261,Keaton,It's In The Way That You Use It,459467669.0,459467669.0,DEEDRA,738169747.0,318423581.0,DEEDRA,738169747.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,318423581,C,738169747,B,B
1262,Hudson,Look What The Cat Dragged In,683142734.0,683142734.0,DEEDRA,738169747.0,499630005.0,DEEDRA,738169747.0,499630005.0,B,True,Gen1,Landon,499630005,Gen1,499630005,Mary,225766667,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,499630005,A,738169747,B,B
1263,Douglas,Show Me The Way,761781910.0,761781910.0,DEEDRA,738169747.0,291924095.0,DEEDRA,738169747.0,291924095.0,B,True,Gen1,Adonis,291924095,Gen1,291924095,Pat,631311759,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,291924095,B,738169747,B,B
1264,Rashad,Illegal Smile,681856499.0,681856499.0,DEEDRA,738169747.0,259758508.0,DEEDRA,738169747.0,259758508.0,C,False,Gen1,Camren,259758508,Gen1,259758508,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,259758508,C,738169747,B,B
1265,MING,Starman,913495725.0,913495725.0,DEEDRA,738169747.0,788884932.0,DEEDRA,738169747.0,788884932.0,B,True,Gen1,Brodie,788884932,Gen1,788884932,Mary,225766667,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,788884932,B,738169747,B,B
1266,HILDA,Breadfan,477939021.0,477939021.0,DEEDRA,738169747.0,585598796.0,DEEDRA,738169747.0,585598796.0,A,False,Gen1,Maxwell,585598796,Gen1,585598796,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,585598796,B,738169747,B,B
1267,FREEDA,Too Many People,658215926.0,658215926.0,DEEDRA,738169747.0,762873661.0,DEEDRA,738169747.0,762873661.0,B,True,Gen1,Ronaldo,762873661,Gen1,762873661,Liz,630559425,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,762873661,C,738169747,B,B
1268,CATHEY,Rockaway Beach,944819273.0,944819273.0,DEEDRA,738169747.0,281222266.0,DEEDRA,738169747.0,281222266.0,A,False,Gen1,Alberto,281222266,Gen1,281222266,Liz,630559425,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,281222266,A,738169747,B,B
1269,Weston,The Wind Cries Mary,49484053.0,49484053.0,DEEDRA,738169747.0,540665287.0,DEEDRA,738169747.0,540665287.0,C,False,Gen1,Daquan,540665287,Gen1,540665287,Pat,631311759,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,540665287,C,738169747,B,B
1270,MARTINA,Even It Up,129195600.0,129195600.0,DEEDRA,738169747.0,890896128.0,DEEDRA,738169747.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,890896128,A,738169747,B,B
1271,SHEREE,Dangerious Type,806269307.0,806269307.0,DEEDRA,738169747.0,764666112.0,DEEDRA,738169747.0,764666112.0,C,False,Gen1,Owen,764666112,Gen1,764666112,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,764666112,A,738169747,B,B
1272,Marcel,Seasons of Wither,921692313.0,921692313.0,DEEDRA,738169747.0,915956610.0,DEEDRA,738169747.0,915956610.0,A,False,Gen1,Jorden,915956610,Gen1,915956610,Mary,225766667,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,915956610,B,738169747,B,B
1273,Vernon,Sunday Bloody Sunday,861342386.0,861342386.0,DEEDRA,738169747.0,655430134.0,DEEDRA,738169747.0,655430134.0,B,True,Gen1,Kamren,655430134,Gen1,655430134,Liz,630559425,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,655430134,A,738169747,B,B
1274,DORETHA,Don't Tell Me You Love Me,594120238.0,594120238.0,DEEDRA,738169747.0,513622141.0,DEEDRA,738169747.0,513622141.0,C,False,Gen1,Ryder,513622141,Gen1,513622141,Barb,397591248,800981516,DEEDRA,Barb,738169747,738169747,Ralph,800981516,,738169747,B,513622141,C,738169747,B,B
1275,Spencer,Sex Action,278436151.0,278436151.0,JOEL,557133457.0,812637399.0,JOEL,557133457.0,812637399.0,C,False,Gen1,Fidel,812637399,Gen1,812637399,Liz,630559425,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,812637399,B,557133457,C,C
1276,KERRI,I Wouldn't Want to Be Like You,961389507.0,961389507.0,JOEL,557133457.0,628269884.0,JOEL,557133457.0,628269884.0,B,True,Gen1,Chaz,628269884,Gen1,628269884,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,628269884,A,557133457,C,C
1277,ELMIRA,"Hello, I Love You",275511341.0,275511341.0,JOEL,557133457.0,899766072.0,JOEL,557133457.0,899766072.0,A,False,Gen1,Daryl,899766072,Gen1,899766072,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,899766072,B,557133457,C,C
1278,JENETTE,Forever Man,143446977.0,143446977.0,JOEL,557133457.0,832399950.0,JOEL,557133457.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,832399950,C,557133457,C,C
1279,Darrin,Shot Down In Flames,701646857.0,701646857.0,JOEL,557133457.0,832399950.0,JOEL,557133457.0,832399950.0,A,False,Gen1,Keon,832399950,Gen1,832399950,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,832399950,C,557133457,C,C
1280,LESA,Something To Believe In,295488599.0,295488599.0,JOEL,557133457.0,410735727.0,JOEL,557133457.0,410735727.0,A,False,Gen1,Agustin,410735727,Gen1,410735727,Liz,630559425,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,410735727,C,557133457,C,C
1281,Johnathan,Suite Madame Blue,654855328.0,654855328.0,JOEL,557133457.0,644476251.0,JOEL,557133457.0,644476251.0,A,False,Gen1,Draven,644476251,Gen1,644476251,Pat,631311759,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,644476251,A,557133457,C,C
1282,ONITA,Margaritaville,723098486.0,723098486.0,JOEL,557133457.0,366589281.0,JOEL,557133457.0,366589281.0,B,True,Gen1,Donavan,366589281,Gen1,366589281,Pat,631311759,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,366589281,B,557133457,C,C
1283,Nathen,Drive,623834477.0,623834477.0,JOEL,557133457.0,238679265.0,JOEL,557133457.0,238679265.0,C,False,Gen1,Keyon,238679265,Gen1,238679265,Pat,631311759,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,238679265,C,557133457,C,C
1284,PAMELLA,Freewill,485772741.0,485772741.0,JOEL,557133457.0,562628161.0,JOEL,557133457.0,562628161.0,C,False,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,562628161,A,557133457,C,C
1285,Rodney,IT WON'T BE LONG,605814147.0,605814147.0,JOEL,557133457.0,562628161.0,JOEL,557133457.0,562628161.0,B,True,Gen1,Keaton,562628161,Gen1,562628161,Mary,225766667,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,562628161,A,557133457,C,C
1286,Christian,Victoria,125987450.0,125987450.0,JOEL,557133457.0,376496129.0,JOEL,557133457.0,376496129.0,C,False,Gen1,Fred,376496129,Gen1,376496129,Barb,397591248,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,376496129,B,557133457,C,C
1287,VILMA,Unchained,47972539.0,47972539.0,JOEL,557133457.0,318423581.0,JOEL,557133457.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516,JOEL,Mary,557133457,557133457,Ralph,800981516,,557133457,C,318423581,C,557133457,C,C
