,Name,Favorite_Song,C_IDtwr,E_IDtwr,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,GrandMother,C_ID_Maternal_Mother,E_ID_Maternal_Mother,GrandFather,C_ID,E_IDChicken,E_ID_MotherIL,Mother_I_LOC,E_IDCMF,Father_I_LOC,E_ID_GrandMother_IL,GrandMother_I_LOC,E_ID,GrandFather_I_LOC
796,KIMBERELY,"Ob-la-di, Ob-la-da",509000127.0,509000127.0,ELFREDA,550261202.0,33514171.0,ELFREDA,550261202.0,33514171.0,C,False,Gen1,Brooks,33514171,Gen1,33514171,Pat,631311759,800981516,ELFREDA,550261202,550261202,Ralph,800981516,,550261202,C,33514171,C,550261202,C,33514171,C
797,Damon,Joe's Garage,231227752.0,231227752.0,JAQUELYN,467021526.0,33514171.0,JAQUELYN,467021526.0,33514171.0,C,False,Gen1,Brooks,33514171,Gen1,33514171,Pat,631311759,800981516,JAQUELYN,467021526,467021526,Ralph,800981516,,467021526,B,33514171,C,467021526,B,33514171,C
798,Alek,Bad Time,363295072.0,363295072.0,WANDA,523154764.0,33514171.0,WANDA,523154764.0,33514171.0,C,False,Gen1,Brooks,33514171,Gen1,33514171,Pat,631311759,800981516,WANDA,523154764,523154764,Ralph,800981516,,523154764,B,33514171,C,523154764,B,33514171,C
799,YU,Texas Flood,449023051.0,449023051.0,MALORIE,785972587.0,109882960.0,MALORIE,785972587.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,MALORIE,785972587,785972587,Ralph,800981516,,785972587,B,109882960,A,785972587,B,109882960,A
800,Jovan,Hello Goodbye,656894327.0,656894327.0,YANG,267447917.0,109882960.0,YANG,267447917.0,109882960.0,B,True,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,YANG,267447917,267447917,Ralph,800981516,,267447917,C,109882960,A,267447917,C,109882960,A
801,Jay,Don't Believe Her,239135917.0,239135917.0,ALEXANDRA,204287992.0,109882960.0,ALEXANDRA,204287992.0,109882960.0,A,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,109882960,A,204287992,C,109882960,A
802,Derek,"Hello, I Love You",851307555.0,851307555.0,SALLIE,68174929.0,109882960.0,SALLIE,68174929.0,109882960.0,B,True,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,SALLIE,68174929,68174929,Ralph,800981516,,68174929,C,109882960,A,68174929,C,109882960,A
803,Mike,Play the Game Tonight,986974633.0,986974633.0,ALINA,813486861.0,109882960.0,ALINA,813486861.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,109882960,A,813486861,C,109882960,A
804,JAYMIE,Take It Easy,625373207.0,625373207.0,BARBRA,142444833.0,109882960.0,BARBRA,142444833.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,109882960,A,142444833,C,109882960,A
805,Tre,Lonely Is the Night,503326369.0,503326369.0,GIANNA,52478713.0,109882960.0,GIANNA,52478713.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,GIANNA,52478713,52478713,Ralph,800981516,,52478713,C,109882960,A,52478713,C,109882960,A
806,JOHN,I Can't Drive 55,297767185.0,297767185.0,GWENN,109882960.0,109882960.0,GWENN,109882960.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,109882960,A,109882960,A,109882960,A
807,JOHN,I Can't Drive 55,297767185.0,297767185.0,GWENN,109882960.0,109882960.0,GWENN,109882960.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,109882960,A,109882960,A,109882960,A
808,CHARIS,Summertime Blues,857069865.0,857069865.0,GWENN,109882960.0,109882960.0,GWENN,109882960.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,109882960,A,109882960,A,109882960,A
809,CHARIS,Summertime Blues,857069865.0,857069865.0,GWENN,109882960.0,109882960.0,GWENN,109882960.0,109882960.0,C,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,109882960,A,109882960,A,109882960,A
810,BRANDI,Freeway Jam,873638901.0,873638901.0,AURA,931542825.0,109882960.0,AURA,931542825.0,109882960.0,A,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,109882960,A,931542825,C,109882960,A
811,Alfonso,When The Levee Breaks,962227915.0,962227915.0,OCTAVIA,873742803.0,109882960.0,OCTAVIA,873742803.0,109882960.0,B,True,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,OCTAVIA,873742803,873742803,Ralph,800981516,,873742803,B,109882960,A,873742803,B,109882960,A
812,Tony,Can't Find My Way Home,154168780.0,154168780.0,KARISSA,543426712.0,109882960.0,KARISSA,543426712.0,109882960.0,A,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,109882960,A,543426712,C,109882960,A
813,Jack,Dancing In the Street,555072156.0,555072156.0,JONELL,452305566.0,109882960.0,JONELL,452305566.0,109882960.0,A,False,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,109882960,A,452305566,B,109882960,A
814,ARVILLA,Fat Bottomed Girls,439605857.0,439605857.0,JAQUELYN,467021526.0,109882960.0,JAQUELYN,467021526.0,109882960.0,B,True,Gen1,Randy,109882960,Gen1,109882960,Barb,397591248,800981516,JAQUELYN,467021526,467021526,Ralph,800981516,,467021526,B,109882960,A,467021526,B,109882960,A
815,MEGHANN,South City Midnight Lady,171798564.0,171798564.0,ADRIANNA,895601231.0,513208677.0,ADRIANNA,895601231.0,513208677.0,A,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,513208677,C,895601231,C,513208677,C
816,Aldo,The Wizard,330388052.0,330388052.0,CLARINE,942656235.0,513208677.0,CLARINE,942656235.0,513208677.0,B,True,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,CLARINE,942656235,942656235,Ralph,800981516,,942656235,B,513208677,C,942656235,B,513208677,C
817,CATRICE,Dixie/Sweet Home Alabama,987363708.0,987363708.0,NELL,477863457.0,513208677.0,NELL,477863457.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,NELL,477863457,477863457,Ralph,800981516,,477863457,C,513208677,C,477863457,C,513208677,C
818,ESTEFANA,Hot for Teacher,561597973.0,561597973.0,BARBRA,142444833.0,513208677.0,BARBRA,142444833.0,513208677.0,B,True,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,513208677,C,142444833,C,513208677,C
819,Miles,Stop Draggin' My Heart Around,110291796.0,110291796.0,BARBRA,142444833.0,513208677.0,BARBRA,142444833.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,513208677,C,142444833,C,513208677,C
820,Nathanael,YOU GOT THE SILVER,690819919.0,690819919.0,FERMINA,167740021.0,513208677.0,FERMINA,167740021.0,513208677.0,A,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,513208677,C,167740021,B,513208677,C
821,Tyrone,Doctor My Eyes,910590461.0,910590461.0,PENELOPE,384042912.0,513208677.0,PENELOPE,384042912.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,PENELOPE,384042912,384042912,Ralph,800981516,,384042912,C,513208677,C,384042912,C,513208677,C
822,TOWANDA,Foxey Lady,988202078.0,988202078.0,ZORAIDA,614206375.0,513208677.0,ZORAIDA,614206375.0,513208677.0,B,True,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,ZORAIDA,614206375,614206375,Ralph,800981516,,614206375,C,513208677,C,614206375,C,513208677,C
823,Cameron,Shinin' On,826402292.0,826402292.0,ZORAIDA,614206375.0,513208677.0,ZORAIDA,614206375.0,513208677.0,A,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,ZORAIDA,614206375,614206375,Ralph,800981516,,614206375,C,513208677,C,614206375,C,513208677,C
824,Brett,Tiny Dancer,49409914.0,49409914.0,AURA,931542825.0,513208677.0,AURA,931542825.0,513208677.0,B,True,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,513208677,C,931542825,C,513208677,C
825,Jaren,Simply Irresistible,487633663.0,487633663.0,SHAROLYN,492831188.0,513208677.0,SHAROLYN,492831188.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,SHAROLYN,492831188,492831188,Ralph,800981516,,492831188,C,513208677,C,492831188,C,513208677,C
826,Kent,Swingtown,677605055.0,677605055.0,RANA,849068796.0,513208677.0,RANA,849068796.0,513208677.0,A,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,513208677,C,849068796,A,513208677,C
827,Mitchel,Still Loving You,641496694.0,641496694.0,RANA,849068796.0,513208677.0,RANA,849068796.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,513208677,C,849068796,A,513208677,C
828,Enrique,Is This Love,46335601.0,46335601.0,KARISSA,543426712.0,513208677.0,KARISSA,543426712.0,513208677.0,B,True,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,513208677,C,543426712,C,513208677,C
829,NEVADA,New Sensation,529025347.0,529025347.0,DEANE,627080032.0,513208677.0,DEANE,627080032.0,513208677.0,C,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,DEANE,627080032,627080032,Ralph,800981516,,627080032,C,513208677,C,627080032,C,513208677,C
830,EVONNE,Brothers In Arms,599766533.0,599766533.0,JOY,823934417.0,513208677.0,JOY,823934417.0,513208677.0,A,False,Gen1,Billy,513208677,Gen1,513208677,Mary,225766667,800981516,JOY,823934417,823934417,Ralph,800981516,,823934417,A,513208677,C,823934417,A,513208677,C
831,Declan,Love Is Like A Rock,188303620.0,188303620.0,ADRIANNA,895601231.0,506133864.0,ADRIANNA,895601231.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,506133864,C,895601231,C,506133864,C
832,Avery,Uneasy Rider,391871796.0,391871796.0,SONG,739930909.0,506133864.0,SONG,739930909.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,506133864,C,739930909,A,506133864,C
833,Glen,Reelin' in the Years,160915678.0,160915678.0,RUBIE,449188808.0,506133864.0,RUBIE,449188808.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,506133864,C,449188808,C,506133864,C
834,THOMASINA,HEARD IT IN A LOVE SONG,807371158.0,807371158.0,CLARINE,942656235.0,506133864.0,CLARINE,942656235.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,CLARINE,942656235,942656235,Ralph,800981516,,942656235,B,506133864,C,942656235,B,506133864,C
835,Conor,Only Time Will Tell,404892538.0,404892538.0,CLARINE,942656235.0,506133864.0,CLARINE,942656235.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,CLARINE,942656235,942656235,Ralph,800981516,,942656235,B,506133864,C,942656235,B,506133864,C
836,Karson,Holiday (Live),761181147.0,761181147.0,ALINA,813486861.0,506133864.0,ALINA,813486861.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,506133864,C,813486861,C,506133864,C
837,Kody,Get It While You Can,697240187.0,697240187.0,ALINA,813486861.0,506133864.0,ALINA,813486861.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,506133864,C,813486861,C,506133864,C
838,FLORETTA,You're All I've Got Tonight,361240001.0,361240001.0,HELLEN,172209298.0,506133864.0,HELLEN,172209298.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,HELLEN,172209298,172209298,Ralph,800981516,,172209298,C,506133864,C,172209298,C,506133864,C
839,KLARA,Hero of the Day,223965759.0,223965759.0,BARBRA,142444833.0,506133864.0,BARBRA,142444833.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,506133864,C,142444833,C,506133864,C
840,ANA,Sgt. Pepper's Lonely Hearts Club Band (Reprise),519230926.0,519230926.0,RUFINA,908492913.0,506133864.0,RUFINA,908492913.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,RUFINA,908492913,908492913,Ralph,800981516,,908492913,A,506133864,C,908492913,A,506133864,C
841,Kurtis,Lonely Ol' Night,12841107.0,12841107.0,GWENN,109882960.0,506133864.0,GWENN,109882960.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,506133864,C,109882960,A,506133864,C
842,Kurtis,Lonely Ol' Night,12841107.0,12841107.0,GWENN,109882960.0,506133864.0,GWENN,109882960.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,506133864,C,109882960,A,506133864,C
843,CHELSEY,Romeo And Juliet,270940475.0,270940475.0,AURA,931542825.0,506133864.0,AURA,931542825.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,AURA,931542825,931542825,Ralph,800981516,,931542825,C,506133864,C,931542825,C,506133864,C
844,TRISTA,Cigarette,983173469.0,983173469.0,ALAYNA,957414462.0,506133864.0,ALAYNA,957414462.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,506133864,C,957414462,C,506133864,C
845,Clifford,Empty Spaces/young Lust,436170698.0,436170698.0,ALAYNA,957414462.0,506133864.0,ALAYNA,957414462.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,506133864,C,957414462,C,506133864,C
846,CORINA,Head Games,876214179.0,876214179.0,RANA,849068796.0,506133864.0,RANA,849068796.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,506133864,C,849068796,A,506133864,C
847,Barry,Tequila Sunrise,919565601.0,919565601.0,RANA,849068796.0,506133864.0,RANA,849068796.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,506133864,C,849068796,A,506133864,C
848,DORCAS,Good Lovin' Gone Bad,894803499.0,894803499.0,SHARLENE,162244863.0,506133864.0,SHARLENE,162244863.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,506133864,C,162244863,B,506133864,C
849,Alonzo,The Long Run,321408695.0,321408695.0,AKILAH,687124956.0,506133864.0,AKILAH,687124956.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,AKILAH,687124956,687124956,Ralph,800981516,,687124956,B,506133864,C,687124956,B,506133864,C
850,CARRY,Ordinary Average Guy,659741738.0,659741738.0,KARISSA,543426712.0,506133864.0,KARISSA,543426712.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,KARISSA,543426712,543426712,Ralph,800981516,,543426712,C,506133864,C,543426712,C,506133864,C
851,Ronald,Dirty Work,317560129.0,317560129.0,JONELL,452305566.0,506133864.0,JONELL,452305566.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,JONELL,452305566,452305566,Ralph,800981516,,452305566,B,506133864,C,452305566,B,506133864,C
852,Harry,Communication Breakdown,472911293.0,472911293.0,DEANE,627080032.0,506133864.0,DEANE,627080032.0,506133864.0,B,True,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,DEANE,627080032,627080032,Ralph,800981516,,627080032,C,506133864,C,627080032,C,506133864,C
853,SHARI,Lords of Summer (First Pass Version),949642247.0,949642247.0,JOHANA,152799947.0,506133864.0,JOHANA,152799947.0,506133864.0,C,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,JOHANA,152799947,152799947,Ralph,800981516,,152799947,B,506133864,C,152799947,B,506133864,C
854,BRITTNEY,Hotel California,552108943.0,552108943.0,WANDA,523154764.0,506133864.0,WANDA,523154764.0,506133864.0,A,False,Gen1,Reid,506133864,Gen1,506133864,Mary,225766667,800981516,WANDA,523154764,523154764,Ralph,800981516,,523154764,B,506133864,C,523154764,B,506133864,C
855,CHUN,Living in the U.S.A.,183467603.0,183467603.0,ADRIANNA,895601231.0,282712214.0,ADRIANNA,895601231.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,282712214,C,895601231,C,282712214,C
856,FAYE,Semi-Charmed Life,439321902.0,439321902.0,ADRIANNA,895601231.0,282712214.0,ADRIANNA,895601231.0,282712214.0,A,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,282712214,C,895601231,C,282712214,C
857,Victor,Freeze-frame,503173945.0,503173945.0,SONG,739930909.0,282712214.0,SONG,739930909.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,SONG,739930909,739930909,Ralph,800981516,,739930909,A,282712214,C,739930909,A,282712214,C
858,VIRGINIA,Margaritaville,957293640.0,957293640.0,RUBIE,449188808.0,282712214.0,RUBIE,449188808.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,282712214,C,449188808,C,282712214,C
859,Lorenzo,Empty Pages,258445927.0,258445927.0,ALEXANDRA,204287992.0,282712214.0,ALEXANDRA,204287992.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,ALEXANDRA,204287992,204287992,Ralph,800981516,,204287992,C,282712214,C,204287992,C,282712214,C
860,Wayne,Orange Crush,117188869.0,117188869.0,LOLITA,4048737.0,282712214.0,LOLITA,4048737.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,282712214,C,4048737,A,282712214,C
861,Remington,Come Out and Play,852853884.0,852853884.0,LOLITA,4048737.0,282712214.0,LOLITA,4048737.0,282712214.0,A,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,LOLITA,4048737,4048737,Ralph,800981516,,4048737,A,282712214,C,4048737,A,282712214,C
862,CLOTILDE,Clampdown,898752660.0,898752660.0,SALLIE,68174929.0,282712214.0,SALLIE,68174929.0,282712214.0,A,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,SALLIE,68174929,68174929,Ralph,800981516,,68174929,C,282712214,C,68174929,C,282712214,C
863,SHAWNDA,50 Ways to Leave Your Lover,861150629.0,861150629.0,BARBIE,849686314.0,282712214.0,BARBIE,849686314.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,BARBIE,849686314,849686314,Ralph,800981516,,849686314,A,282712214,C,849686314,A,282712214,C
864,LUVENIA,Clampdown,358781502.0,358781502.0,HWA,265602119.0,282712214.0,HWA,265602119.0,282712214.0,A,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,HWA,265602119,265602119,Ralph,800981516,,265602119,C,282712214,C,265602119,C,282712214,C
865,Dante,Signs,643461938.0,643461938.0,BARBRA,142444833.0,282712214.0,BARBRA,142444833.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,282712214,C,142444833,C,282712214,C
866,BEATRICE,Sunset Grill,664172895.0,664172895.0,FERMINA,167740021.0,282712214.0,FERMINA,167740021.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,FERMINA,167740021,167740021,Ralph,800981516,,167740021,B,282712214,C,167740021,B,282712214,C
867,SHEENA,You're All I've Got Tonight,516823715.0,516823715.0,LISE,823242036.0,282712214.0,LISE,823242036.0,282712214.0,A,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,LISE,823242036,823242036,Ralph,800981516,,823242036,B,282712214,C,823242036,B,282712214,C
868,Donnie,Nineteen Hundred and Eighty Five,904845819.0,904845819.0,SHAROLYN,492831188.0,282712214.0,SHAROLYN,492831188.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,SHAROLYN,492831188,492831188,Ralph,800981516,,492831188,C,282712214,C,492831188,C,282712214,C
869,Osvaldo,Almost Hear You Sigh,998053971.0,998053971.0,RANA,849068796.0,282712214.0,RANA,849068796.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,RANA,849068796,849068796,Ralph,800981516,,849068796,A,282712214,C,849068796,A,282712214,C
870,Kent,Head Over Heels,985289932.0,985289932.0,SHARLENE,162244863.0,282712214.0,SHARLENE,162244863.0,282712214.0,B,True,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,282712214,C,162244863,B,282712214,C
871,YOLANDE,A Salty Dog,195874930.0,195874930.0,WANDA,523154764.0,282712214.0,WANDA,523154764.0,282712214.0,C,False,Gen1,Alfonso,282712214,Gen1,282712214,Liz,630559425,800981516,WANDA,523154764,523154764,Ralph,800981516,,523154764,B,282712214,C,523154764,B,282712214,C
872,MARIN,Let It Ride,109184294.0,109184294.0,ADRIANNA,895601231.0,754477992.0,ADRIANNA,895601231.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,ADRIANNA,895601231,895601231,Ralph,800981516,,895601231,C,754477992,C,895601231,C,754477992,C
873,ANNALISA,Heart of Glass,983350432.0,983350432.0,RUBIE,449188808.0,754477992.0,RUBIE,449188808.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,RUBIE,449188808,449188808,Ralph,800981516,,449188808,C,754477992,C,449188808,C,754477992,C
874,ERMINIA,You'll Accompany Me,72696921.0,72696921.0,ASHTON,811262246.0,754477992.0,ASHTON,811262246.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,ASHTON,811262246,811262246,Ralph,800981516,,811262246,A,754477992,C,811262246,A,754477992,C
875,ODELIA,Semi-Charmed Life,268332168.0,268332168.0,ALINA,813486861.0,754477992.0,ALINA,813486861.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,ALINA,813486861,813486861,Ralph,800981516,,813486861,C,754477992,C,813486861,C,754477992,C
876,MICAH,One Of These Days,412726787.0,412726787.0,BARBRA,142444833.0,754477992.0,BARBRA,142444833.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,BARBRA,142444833,142444833,Ralph,800981516,,142444833,C,754477992,C,142444833,C,754477992,C
877,Sonny,No Time,865157452.0,865157452.0,ZORAIDA,614206375.0,754477992.0,ZORAIDA,614206375.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,ZORAIDA,614206375,614206375,Ralph,800981516,,614206375,C,754477992,C,614206375,C,754477992,C
878,ANNIS,Brass In Pocket,751604303.0,751604303.0,GWENN,109882960.0,754477992.0,GWENN,109882960.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,754477992,C,109882960,A,754477992,C
879,ANNIS,Brass In Pocket,751604303.0,751604303.0,GWENN,109882960.0,754477992.0,GWENN,109882960.0,754477992.0,A,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,754477992,C,109882960,A,754477992,C
880,Ricardo,Crazy On You,671791062.0,671791062.0,GWENN,109882960.0,754477992.0,GWENN,109882960.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,GWENN,109882960,109882960,Ralph,800981516,,109882960,A,754477992,C,109882960,A,754477992,C
881,Ricardo,Crazy On You,671791062.0,671791062.0,GWENN,109882960.0,754477992.0,GWENN,109882960.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,Randy,109882960,109882960,Ralph,800981516,,109882960,A,754477992,C,109882960,A,754477992,C
882,Lloyd,Why Can't We Be Friends,340782944.0,340782944.0,LISE,823242036.0,754477992.0,LISE,823242036.0,754477992.0,B,True,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,LISE,823242036,823242036,Ralph,800981516,,823242036,B,754477992,C,823242036,B,754477992,C
883,MARYROSE,Hold Me,259553036.0,259553036.0,SHAROLYN,492831188.0,754477992.0,SHAROLYN,492831188.0,754477992.0,B,True,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,SHAROLYN,492831188,492831188,Ralph,800981516,,492831188,C,754477992,C,492831188,C,754477992,C
884,TRACEY,Lady Picture Show,183605057.0,183605057.0,ALAYNA,957414462.0,754477992.0,ALAYNA,957414462.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,ALAYNA,957414462,957414462,Ralph,800981516,,957414462,C,754477992,C,957414462,C,754477992,C
885,Winston,Angel Of Harlem,763022668.0,763022668.0,SHARLENE,162244863.0,754477992.0,SHARLENE,162244863.0,754477992.0,C,False,Gen1,Anderson,754477992,Gen1,754477992,Barb,397591248,800981516,SHARLENE,162244863,162244863,Ralph,800981516,,162244863,B,754477992,C,162244863,B,754477992,C
