,Name,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,I_LOC,NW,Parent_Gen,Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID,NameCMM,GrandMother,C_IDCMM,E_IDCMM,GrandFather,C_ID_Maternal_Father,E_ID_Maternal_Father,E_IDCM,Mother_I_LOC,E_ID_FatherIL,Father_I_LOC,E_ID,GrandMother_I_LOC,GrandFather_I_LOC,Name_y,Cousin
773,Dayne,Is She Really Going Out With Him?,721909785.0,721909785.0,RANA,923804214.0,650882381.0,RANA,923804214.0,650882381.0,A,False,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,RANA,Liz,923804214,923804214,Ralph,800981516,,923804214,A,650882381,A,923804214,A,A,Dayne,SHIRLENE
774,Isidro,How You Remind Me,740894895.0,740894895.0,RANA,923804214.0,849068796.0,RANA,923804214.0,849068796.0,C,False,Gen1,Alfonso,849068796,Gen1,849068796,Barb,397591248,800981516,RANA,Liz,923804214,923804214,Ralph,800981516,,923804214,A,849068796,C,923804214,A,A,Isidro,Mohammad
775,Deonte,Empty Spaces,801863461.0,801863461.0,RANA,923804214.0,314063231.0,RANA,923804214.0,314063231.0,C,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,RANA,Liz,923804214,923804214,Ralph,800981516,,923804214,A,314063231,A,923804214,A,A,Deonte,SHALANDA
776,KAITLIN,Tush,350278067.0,350278067.0,RANA,923804214.0,216432846.0,RANA,923804214.0,216432846.0,B,True,Gen1,Miguel,216432846,Gen1,216432846,Liz,630559425,800981516,RANA,Liz,923804214,923804214,Ralph,800981516,,923804214,A,216432846,B,923804214,A,A,KAITLIN,Easton
777,HARRIETTE,I've Just Seen A Face,661641967.0,661641967.0,CONSUELO,783212318.0,762431730.0,CONSUELO,783212318.0,762431730.0,A,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,762431730,B,783212318,C,C,HARRIETTE,Raymundo
778,SHANTAY,Well All Right,803466073.0,803466073.0,CONSUELO,783212318.0,870351723.0,CONSUELO,783212318.0,870351723.0,B,True,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,870351723,A,783212318,C,C,SHANTAY,Allan
779,Mitchel,No Matter What,185926160.0,185926160.0,CONSUELO,783212318.0,518692123.0,CONSUELO,783212318.0,518692123.0,A,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,518692123,C,783212318,C,C,Mitchel,Efren
780,Stephan,My Hero,357334097.0,357334097.0,CONSUELO,783212318.0,443353346.0,CONSUELO,783212318.0,443353346.0,A,False,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,443353346,A,783212318,C,C,Stephan,SHONA
781,SHIRLENE,Runnin' Down a Dream,979505745.0,979505745.0,CONSUELO,783212318.0,542838249.0,CONSUELO,783212318.0,542838249.0,C,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,542838249,A,783212318,C,C,SHIRLENE,SHONA
782,CATALINA,Elderly Woman Behind the Counter in a Small Town,627798131.0,627798131.0,CONSUELO,783212318.0,628855526.0,CONSUELO,783212318.0,628855526.0,B,True,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,628855526,B,783212318,C,C,CATALINA,CATHERIN
783,Terrell,Witchy Woman,171083113.0,171083113.0,CONSUELO,783212318.0,553394192.0,CONSUELO,783212318.0,553394192.0,C,False,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,553394192,A,783212318,C,C,Terrell,Jovani
784,CREOLA,I Love Rock 'n Roll,349402077.0,349402077.0,CONSUELO,783212318.0,334058719.0,CONSUELO,783212318.0,334058719.0,C,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,334058719,C,783212318,C,C,CREOLA,Hudson
785,Henry,Radioactive,220293067.0,220293067.0,CONSUELO,783212318.0,509012901.0,CONSUELO,783212318.0,509012901.0,B,True,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,509012901,B,783212318,C,C,Henry,Hudson
786,CHRISTA,Welcome To My Nightmare,177709299.0,177709299.0,CONSUELO,783212318.0,141566545.0,CONSUELO,783212318.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,141566545,C,783212318,C,C,CHRISTA,Alfred
787,Keegan,Take It Easy,646149020.0,646149020.0,CONSUELO,783212318.0,141566545.0,CONSUELO,783212318.0,141566545.0,C,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,141566545,C,783212318,C,C,Keegan,Hunter
788,ANGELICA,Bitch,562893866.0,562893866.0,CONSUELO,783212318.0,200097845.0,CONSUELO,783212318.0,200097845.0,A,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,200097845,B,783212318,C,C,ANGELICA,CHRISSY
789,KATHERIN,Shine On You Crazy Diamond,634073944.0,634073944.0,CONSUELO,783212318.0,536339090.0,CONSUELO,783212318.0,536339090.0,A,False,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,536339090,C,783212318,C,C,KATHERIN,CHRISTA
790,MARDELL,The Spirit of Radio,409723790.0,409723790.0,CONSUELO,783212318.0,763066813.0,CONSUELO,783212318.0,763066813.0,C,False,Gen1,Javon,763066813,Gen1,763066813,Liz,630559425,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,763066813,B,783212318,C,C,MARDELL,MAYOLA
791,BASILIA,Illegal Smile,213612970.0,213612970.0,CONSUELO,783212318.0,767163035.0,CONSUELO,783212318.0,767163035.0,C,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,767163035,B,783212318,C,C,BASILIA,LEONTINE
792,KYRA,No Sugar Tonight / New Mother Nature,234970877.0,234970877.0,CONSUELO,783212318.0,797726697.0,CONSUELO,783212318.0,797726697.0,A,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,797726697,C,783212318,C,C,KYRA,Rolando
793,Maxwell,Prove It All Night,593983412.0,593983412.0,CONSUELO,783212318.0,797726697.0,CONSUELO,783212318.0,797726697.0,B,True,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,797726697,C,783212318,C,C,Maxwell,CARMELINA
794,BRITTANIE,Better Man,751915901.0,751915901.0,CONSUELO,783212318.0,618028080.0,CONSUELO,783212318.0,618028080.0,C,False,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,618028080,A,783212318,C,C,BRITTANIE,Mitchel
795,Bronson,One Thing Leads To Another,243066048.0,243066048.0,CONSUELO,783212318.0,618028080.0,CONSUELO,783212318.0,618028080.0,C,False,Gen1,Howard,618028080,Gen1,618028080,Pat,631311759,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,618028080,A,783212318,C,C,Bronson,Devon
796,ANISSA,Lady Writer,4027994.0,4027994.0,CONSUELO,783212318.0,70708035.0,CONSUELO,783212318.0,70708035.0,C,False,Gen1,Zechariah,70708035,Gen1,70708035,Mary,225766667,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,70708035,C,783212318,C,C,ANISSA,MARGIT
797,REITA,Jeremy,595630475.0,595630475.0,CONSUELO,783212318.0,70708035.0,CONSUELO,783212318.0,70708035.0,A,False,Gen1,Zechariah,70708035,Gen1,70708035,Mary,225766667,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,70708035,C,783212318,C,C,REITA,BERNADETTE
798,LOYCE,Reelin' in the Years,259964409.0,259964409.0,CONSUELO,783212318.0,857956630.0,CONSUELO,783212318.0,857956630.0,A,False,Gen1,Randy,857956630,Gen1,857956630,Mary,225766667,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,857956630,A,783212318,C,C,LOYCE,BERNADETTE
799,ALYSSA,Wheels Of Fortune,861627211.0,861627211.0,CONSUELO,783212318.0,879147425.0,CONSUELO,783212318.0,879147425.0,B,True,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,CONSUELO,Liz,783212318,783212318,Ralph,800981516,,783212318,C,879147425,A,783212318,C,C,ALYSSA,Jordy
800,Alfred,Love Bites,273570865.0,273570865.0,KANISHA,1363281.0,762431730.0,KANISHA,1363281.0,762431730.0,A,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,762431730,B,1363281,B,B,Alfred,Trever
801,JENNI,Crazy Little Thing Called Love,65013696.0,65013696.0,KANISHA,1363281.0,518692123.0,KANISHA,1363281.0,518692123.0,A,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,518692123,C,1363281,B,B,JENNI,REYNA
802,KATHYRN,Funk #49,956573566.0,956573566.0,KANISHA,1363281.0,518692123.0,KANISHA,1363281.0,518692123.0,C,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,518692123,C,1363281,B,B,KATHYRN,Irvin
803,CHRISTAL,Pride And Joy,540731527.0,540731527.0,KANISHA,1363281.0,443353346.0,KANISHA,1363281.0,443353346.0,B,True,Gen1,Samir,443353346,Gen1,443353346,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,443353346,A,1363281,B,B,CHRISTAL,Armando
804,REFUGIO,Hold The Line,170033463.0,170033463.0,KANISHA,1363281.0,955524027.0,KANISHA,1363281.0,955524027.0,A,False,Gen1,Tommy,955524027,Gen1,955524027,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,955524027,C,1363281,B,B,REFUGIO,Cody
805,Ross,You're Going To Lose That Girl,829170219.0,829170219.0,KANISHA,1363281.0,542838249.0,KANISHA,1363281.0,542838249.0,A,False,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,542838249,A,1363281,B,B,Ross,Khalid
806,KAZUKO,Dance the Night Away,738496640.0,738496640.0,KANISHA,1363281.0,280225309.0,KANISHA,1363281.0,280225309.0,B,True,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,280225309,A,1363281,B,B,KAZUKO,Sincere
807,DAGMAR,Looking For A Love,579959537.0,579959537.0,KANISHA,1363281.0,167740021.0,KANISHA,1363281.0,167740021.0,B,True,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,167740021,B,1363281,B,B,DAGMAR,REFUGIO
808,KARENA,Jump,908377952.0,908377952.0,KANISHA,1363281.0,553394192.0,KANISHA,1363281.0,553394192.0,A,False,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,553394192,A,1363281,B,B,KARENA,KAITLIN
809,Hunter,Wicked Sensation,574500168.0,574500168.0,KANISHA,1363281.0,287055622.0,KANISHA,1363281.0,287055622.0,A,False,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,287055622,A,1363281,B,B,Hunter,Jovani
810,Irving,New Kid In Town,859721258.0,859721258.0,KANISHA,1363281.0,287055622.0,KANISHA,1363281.0,287055622.0,B,True,Gen1,Eli,287055622,Gen1,287055622,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,287055622,A,1363281,B,B,Irving,MAUDIE
811,JANEAN,Losing My Religion,292685593.0,292685593.0,KANISHA,1363281.0,933690821.0,KANISHA,1363281.0,933690821.0,B,True,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,933690821,B,1363281,B,B,JANEAN,Domenic
812,Bret,Machinehead,986567299.0,986567299.0,KANISHA,1363281.0,933690821.0,KANISHA,1363281.0,933690821.0,C,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,933690821,B,1363281,B,B,Bret,VALORIE
813,Nikhil,Boogie With Stu,746331739.0,746331739.0,KANISHA,1363281.0,866881069.0,KANISHA,1363281.0,866881069.0,B,True,Gen1,Anderson,866881069,Gen1,866881069,Barb,397591248,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,866881069,B,1363281,B,B,Nikhil,Marco
814,GLORIA,Another One Bites the Dust,225911866.0,225911866.0,KANISHA,1363281.0,509012901.0,KANISHA,1363281.0,509012901.0,B,True,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,509012901,B,1363281,B,B,GLORIA,GLADIS
815,Erick,YOU GOTTA MOVE,794314190.0,794314190.0,KANISHA,1363281.0,509012901.0,KANISHA,1363281.0,509012901.0,C,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,509012901,B,1363281,B,B,Erick,Jerome
816,JENI,Eye of the Tiger,54015001.0,54015001.0,KANISHA,1363281.0,536339090.0,KANISHA,1363281.0,536339090.0,B,True,Gen1,Glenn,536339090,Gen1,536339090,Barb,397591248,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,536339090,C,1363281,B,B,JENI,Tylor
817,Nikhil,Lay Down Sally,291846482.0,291846482.0,KANISHA,1363281.0,521167154.0,KANISHA,1363281.0,521167154.0,B,True,Gen1,Tobias,521167154,Gen1,521167154,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,521167154,C,1363281,B,B,Nikhil,CAMI
818,Jaylen,Cigarette,6471828.0,6471828.0,KANISHA,1363281.0,775121405.0,KANISHA,1363281.0,775121405.0,A,False,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,775121405,A,1363281,B,B,Jaylen,Luke
819,Gerald,When I Come Around,126565965.0,126565965.0,KANISHA,1363281.0,775121405.0,KANISHA,1363281.0,775121405.0,B,True,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,775121405,A,1363281,B,B,Gerald,KARENA
820,QUYEN,Blurry,594136493.0,594136493.0,KANISHA,1363281.0,650882381.0,KANISHA,1363281.0,650882381.0,B,True,Gen1,Karson,650882381,Gen1,650882381,Barb,397591248,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,650882381,A,1363281,B,B,QUYEN,Dexter
821,Latrell,Night Time,761453692.0,761453692.0,KANISHA,1363281.0,314063231.0,KANISHA,1363281.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,314063231,A,1363281,B,B,Latrell,Braeden
822,Ricardo,Hot Blooded,367687303.0,367687303.0,KANISHA,1363281.0,862253912.0,KANISHA,1363281.0,862253912.0,C,False,Gen1,Nigel,862253912,Gen1,862253912,Pat,631311759,800981516,KANISHA,Liz,1363281,1363281,Ralph,800981516,,1363281,B,862253912,B,1363281,B,B,Ricardo,MAXINE
823,Jaime,Tainted Love,741311561.0,741311561.0,ETHYL,45863615.0,762431730.0,ETHYL,45863615.0,762431730.0,A,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,762431730,B,45863615,A,A,Jaime,PURA
824,Jaxon,Fooled around and Fell in Love,818729619.0,818729619.0,ETHYL,45863615.0,870351723.0,ETHYL,45863615.0,870351723.0,C,False,Gen1,Lincoln,870351723,Gen1,870351723,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,870351723,A,45863615,A,A,Jaxon,IDELLA
825,Bradly,Bad Company,696776140.0,696776140.0,ETHYL,45863615.0,518692123.0,ETHYL,45863615.0,518692123.0,C,False,Gen1,Kane,518692123,Gen1,518692123,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,518692123,C,45863615,A,A,Bradly,Jake
826,Vaughn,Ticket to Ride,107280173.0,107280173.0,ETHYL,45863615.0,102634120.0,ETHYL,45863615.0,102634120.0,C,False,Gen1,Bernard,102634120,Gen1,102634120,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,102634120,A,45863615,A,A,Vaughn,MAYBELL
827,JANNIE,Roll Me Away,810454258.0,810454258.0,ETHYL,45863615.0,542838249.0,ETHYL,45863615.0,542838249.0,B,True,Gen1,Vincenzo,542838249,Gen1,542838249,Mary,225766667,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,542838249,A,45863615,A,A,JANNIE,HALLIE
828,LOUIS,Take Me to the Pilot,851828996.0,851828996.0,ETHYL,45863615.0,628855526.0,ETHYL,45863615.0,628855526.0,A,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,628855526,B,45863615,A,A,LOUIS,SHIRLEEN
829,Vicente,Across The Universe,467717236.0,467717236.0,ETHYL,45863615.0,628855526.0,ETHYL,45863615.0,628855526.0,B,True,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,628855526,B,45863615,A,A,Vicente,Eugene
830,German,Where the Streets Have No Name,40136726.0,40136726.0,ETHYL,45863615.0,280225309.0,ETHYL,45863615.0,280225309.0,B,True,Gen1,Heriberto,280225309,Gen1,280225309,Mary,225766667,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,280225309,A,45863615,A,A,German,PURA
831,Tevin,Evil Ways,990445706.0,990445706.0,ETHYL,45863615.0,167740021.0,ETHYL,45863615.0,167740021.0,A,False,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,167740021,B,45863615,A,A,Tevin,MARLEEN
832,Orlando,The Long And Winding Road,667965554.0,667965554.0,ETHYL,45863615.0,553394192.0,ETHYL,45863615.0,553394192.0,B,True,Gen1,Dashawn,553394192,Gen1,553394192,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,553394192,A,45863615,A,A,Orlando,Bradly
833,Harley,Your Song,172632401.0,172632401.0,ETHYL,45863615.0,171198057.0,ETHYL,45863615.0,171198057.0,A,False,Gen1,Simeon,171198057,Gen1,171198057,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,171198057,B,45863615,A,A,Harley,Harrison
834,Preston,Space Cowboy,157666697.0,157666697.0,ETHYL,45863615.0,933690821.0,ETHYL,45863615.0,933690821.0,A,False,Gen1,Jaylin,933690821,Gen1,933690821,Mary,225766667,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,933690821,B,45863615,A,A,Preston,SEPTEMBER
835,Kristopher,Metal Health,759016908.0,759016908.0,ETHYL,45863615.0,334058719.0,ETHYL,45863615.0,334058719.0,A,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,334058719,C,45863615,A,A,Kristopher,Adam
836,Jonathan,I Know I'm Losing You,943086742.0,943086742.0,ETHYL,45863615.0,334058719.0,ETHYL,45863615.0,334058719.0,A,False,Gen1,Marques,334058719,Gen1,334058719,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,334058719,C,45863615,A,A,Jonathan,TERRIE
837,BRITTANI,Born Too Late,143032758.0,143032758.0,ETHYL,45863615.0,509012901.0,ETHYL,45863615.0,509012901.0,A,False,Gen1,Jeremiah,509012901,Gen1,509012901,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,509012901,B,45863615,A,A,BRITTANI,Freddie
838,Jerome,Train Kept A-Rollin',275563381.0,275563381.0,ETHYL,45863615.0,141566545.0,ETHYL,45863615.0,141566545.0,A,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,141566545,C,45863615,A,A,Jerome,JUNITA
839,Grant,Young Lust,378536148.0,378536148.0,ETHYL,45863615.0,141566545.0,ETHYL,45863615.0,141566545.0,B,True,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,141566545,C,45863615,A,A,Grant,IDELL
840,Eugene,(You Gotta) Fight for Your Right (To Party),335540592.0,335540592.0,ETHYL,45863615.0,200097845.0,ETHYL,45863615.0,200097845.0,A,False,Gen1,Ralph,200097845,Gen1,200097845,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,200097845,B,45863615,A,A,Eugene,Edgar
841,Mason,Harmony,160915678.0,160915678.0,ETHYL,45863615.0,767163035.0,ETHYL,45863615.0,767163035.0,A,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,767163035,B,45863615,A,A,Mason,LESSIE
842,Colt,Dirty Work,179980420.0,179980420.0,ETHYL,45863615.0,767163035.0,ETHYL,45863615.0,767163035.0,C,False,Gen1,Rogelio,767163035,Gen1,767163035,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,767163035,B,45863615,A,A,Colt,Joaquin
843,MARLEEN,Under Pressure,38906210.0,38906210.0,ETHYL,45863615.0,797726697.0,ETHYL,45863615.0,797726697.0,A,False,Gen1,Braydon,797726697,Gen1,797726697,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,797726697,C,45863615,A,A,MARLEEN,BRIGETTE
844,Johnathan,Born In the U.S.A.,400081450.0,400081450.0,ETHYL,45863615.0,775121405.0,ETHYL,45863615.0,775121405.0,B,True,Gen1,Steven,775121405,Gen1,775121405,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,775121405,A,45863615,A,A,Johnathan,TAI
845,AMI,Horizontal Bop,345485739.0,345485739.0,ETHYL,45863615.0,14586865.0,ETHYL,45863615.0,14586865.0,B,True,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,14586865,A,45863615,A,A,AMI,MARLEEN
846,TERRIE,PRETTY WOMAN,132600178.0,132600178.0,ETHYL,45863615.0,14586865.0,ETHYL,45863615.0,14586865.0,B,True,Gen1,Ethan,14586865,Gen1,14586865,Barb,397591248,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,14586865,A,45863615,A,A,TERRIE,YOKO
847,Isaias,Shout,181058638.0,181058638.0,ETHYL,45863615.0,823242036.0,ETHYL,45863615.0,823242036.0,B,True,Gen1,Warren,823242036,Gen1,823242036,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,823242036,C,45863615,A,A,Isaias,Angelo
848,SENAIDA,Test For Echo,589639309.0,589639309.0,ETHYL,45863615.0,879147425.0,ETHYL,45863615.0,879147425.0,C,False,Gen1,Landon,879147425,Gen1,879147425,Liz,630559425,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,879147425,A,45863615,A,A,SENAIDA,MYRA
849,TAI,By the Way,990411275.0,990411275.0,ETHYL,45863615.0,119329546.0,ETHYL,45863615.0,119329546.0,B,True,Gen1,Matthew,119329546,Gen1,119329546,Pat,631311759,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,119329546,B,45863615,A,A,TAI,JENNA
850,JIN,Hey Jude (Live),343362860.0,343362860.0,ETHYL,45863615.0,314063231.0,ETHYL,45863615.0,314063231.0,A,False,Gen1,Sawyer,314063231,Gen1,314063231,Mary,225766667,800981516,ETHYL,Barb,45863615,45863615,Ralph,800981516,,45863615,A,314063231,A,45863615,A,A,JIN,Jairo
851,Nikolas,So Into You,802146287.0,802146287.0,FERMINA,997044851.0,762431730.0,FERMINA,997044851.0,762431730.0,A,False,Gen1,Kamron,762431730,Gen1,762431730,Liz,630559425,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,762431730,B,997044851,A,A,Nikolas,Tyree
852,Isaiah,Gimme All Your Lovin,128540231.0,128540231.0,FERMINA,997044851.0,628855526.0,FERMINA,997044851.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,628855526,B,997044851,A,A,Isaiah,MARIAH
853,Alessandro,Good Times Bad Times,415526176.0,415526176.0,FERMINA,997044851.0,628855526.0,FERMINA,997044851.0,628855526.0,C,False,Gen1,Tristin,628855526,Gen1,628855526,Barb,397591248,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,628855526,B,997044851,A,A,Alessandro,LAVERA
854,TIESHA,Don't Go Away Mad (Just Go Away),980291115.0,980291115.0,FERMINA,997044851.0,167740021.0,FERMINA,997044851.0,167740021.0,B,True,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,167740021,B,997044851,A,A,TIESHA,Marcus
855,MOLLY,Fly,743608207.0,743608207.0,FERMINA,997044851.0,167740021.0,FERMINA,997044851.0,167740021.0,B,True,Gen1,Kameron,167740021,Gen1,167740021,Mary,225766667,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,167740021,B,997044851,A,A,MOLLY,Mike
856,TAINA,Wild Honey Pie,381742867.0,381742867.0,FERMINA,997044851.0,141566545.0,FERMINA,997044851.0,141566545.0,A,False,Gen1,Billy,141566545,Gen1,141566545,Barb,397591248,800981516,FERMINA,Pat,997044851,997044851,Ralph,800981516,,997044851,A,141566545,C,997044851,A,A,TAINA,Nicolas
