,Name_t,Favorite_Song,C_ID_t,E_ID_t,Mother,PH_ID_Chicken,PR_ID_Chicken,PH_Name_t,PH_ID_Egg,PR_ID_Egg,IH_LOC,NW,Parent_Gen,Name_Father,C_ID_Father,Generation,E_ID_Father,PH_Name_Father,PH_ID,PR_ID
1417,Ali,Expresso Love,378777565.0,378777565.0,ANNABELLE,826181444.0,229118903.0,ANNABELLE,826181444.0,229118903.0,C,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1418,Landen,She's a Rainbow,740323302.0,740323302.0,DOROTHA,429368417.0,229118903.0,DOROTHA,429368417.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1419,Conner,Blinded By the Light,554005429.0,554005429.0,TRICIA,461684744.0,229118903.0,TRICIA,461684744.0,229118903.0,A,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1420,Nikolas,The Cisco Kid,664005682.0,664005682.0,KATELYN,853996335.0,229118903.0,KATELYN,853996335.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1421,River,Found Out About You,535162248.0,535162248.0,WINDY,902691509.0,229118903.0,WINDY,902691509.0,229118903.0,A,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1422,Khalil,Badge,957511816.0,957511816.0,DOROTHA,429368417.0,229118903.0,DOROTHA,429368417.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1423,Preston,People Are Strange,617808072.0,617808072.0,TRICIA,461684744.0,229118903.0,TRICIA,461684744.0,229118903.0,C,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1424,Aden,This Is The Time,639903452.0,639903452.0,EBONY,802336212.0,229118903.0,EBONY,802336212.0,229118903.0,C,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1425,Demarcus,Limelight,122999295.0,122999295.0,VALENCIA,469517415.0,229118903.0,VALENCIA,469517415.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1426,Zackery,Changes,530197432.0,530197432.0,MAI,923371386.0,229118903.0,MAI,923371386.0,229118903.0,B,True,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1427,Antony,Dirty Deeds Done Dirt Cheap,164311257.0,164311257.0,CHARLOTT,184064731.0,229118903.0,CHARLOTT,184064731.0,229118903.0,A,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1428,Don,Proud Mary,388076486.0,388076486.0,ONITA,467219506.0,229118903.0,ONITA,467219506.0,229118903.0,A,False,Gen1,Gustavo,229118903,Gen1,229118903,Liz,630559425,800981516
1429,ELOUISE,Three Lock Box,533459758.0,533459758.0,KIYOKO,978825302.0,318423581.0,KIYOKO,978825302.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1430,MARDELL,The Unforgiven,356036524.0,356036524.0,LORRINE,169163902.0,318423581.0,LORRINE,169163902.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1431,SCARLET,Party,12622274.0,12622274.0,PALMIRA,947646042.0,318423581.0,PALMIRA,947646042.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1432,HIEN,Top of the World,598546167.0,598546167.0,CHERISH,772211637.0,318423581.0,CHERISH,772211637.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1433,VILMA,Unchained,47972539.0,47972539.0,JOEL,557133457.0,318423581.0,JOEL,557133457.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1434,MARCELLA,Every Picture Tells A Story,834940693.0,834940693.0,LISBETH,166292825.0,318423581.0,LISBETH,166292825.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1435,ALLIE,BLUE MONEY,573466092.0,573466092.0,VALENCIA,469517415.0,318423581.0,VALENCIA,469517415.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1436,DEENA,The Ballad Of Curtis Loew,315703550.0,315703550.0,WEI,204089050.0,318423581.0,WEI,204089050.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1437,RANDY,Sex Type Thing,724880181.0,724880181.0,ANGELE,532705722.0,318423581.0,ANGELE,532705722.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1438,MARISHA,Summertime Blues,762150032.0,762150032.0,CHARLIE,255511571.0,318423581.0,CHARLIE,255511571.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1439,ALEXANDRA,Gimme All Your Lovin,954656137.0,954656137.0,TRICIA,461684744.0,318423581.0,TRICIA,461684744.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1440,MAGARET,This Beat Goes on/Switching to Glide,430429594.0,430429594.0,RAYMONDE,8100096.0,318423581.0,RAYMONDE,8100096.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1441,CEOLA,Starrider,320699381.0,320699381.0,MAI,923371386.0,318423581.0,MAI,923371386.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1442,YUETTE,Someday (Single Mix),792345782.0,792345782.0,ASIA,417641352.0,318423581.0,ASIA,417641352.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1443,SHIRLEY,One Of These Days,39874038.0,39874038.0,THORA,5077958.0,318423581.0,THORA,5077958.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1444,Deshawn,Break On Through,336855115.0,336855115.0,ANGELE,532705722.0,318423581.0,ANGELE,532705722.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1445,Keaton,It's In The Way That You Use It,459467669.0,459467669.0,DEEDRA,738169747.0,318423581.0,DEEDRA,738169747.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1446,Blake,"Don't Think Twice, It's Alright",383826786.0,383826786.0,EBONY,802336212.0,318423581.0,EBONY,802336212.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1447,Will,Ziggy Stardust,223996931.0,223996931.0,ELIZA,781565078.0,318423581.0,ELIZA,781565078.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1448,Dandre,Fat Bottomed Girls,124373574.0,124373574.0,VALENCIA,469517415.0,318423581.0,VALENCIA,469517415.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1449,Tevin,Rikki Don't Lose That Number,918264308.0,918264308.0,LORRINE,169163902.0,318423581.0,LORRINE,169163902.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1450,Rowan,Flying High Again,45009140.0,45009140.0,PORSHA,343860271.0,318423581.0,PORSHA,343860271.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1451,German,Gypsy,172038141.0,172038141.0,CHARLOTT,184064731.0,318423581.0,CHARLOTT,184064731.0,318423581.0,A,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1452,Hector,Fm {no Static At All},211379659.0,211379659.0,LISBETH,166292825.0,318423581.0,LISBETH,166292825.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1453,Felix,Traveling Riverside Blues,497999347.0,497999347.0,LORELEI,67652556.0,318423581.0,LORELEI,67652556.0,318423581.0,B,True,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1454,Orion,Everybody Wants to Rule the World,103565120.0,103565120.0,AMEE,711995664.0,318423581.0,AMEE,711995664.0,318423581.0,C,False,Gen1,Orion,318423581,Gen1,318423581,Barb,397591248,800981516
1455,ELSY,Something,882503217.0,882503217.0,DEANN,926888028.0,895795063.0,DEANN,926888028.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1456,ANNIS,Who Can It Be Now?,414714245.0,414714245.0,KERI,780022278.0,895795063.0,KERI,780022278.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1457,CHRISSY,Diary Of A Madman,401701041.0,401701041.0,CHANG,68733723.0,895795063.0,CHANG,68733723.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1458,DELILA,Gloria,663948326.0,663948326.0,MAI,923371386.0,895795063.0,MAI,923371386.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1459,RICHARD,I Don't Know,869542292.0,869542292.0,MITSUKO,413557007.0,895795063.0,MITSUKO,413557007.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1460,NICHOLE,Perfect Strangers,518506780.0,518506780.0,KAYLENE,853998911.0,895795063.0,KAYLENE,853998911.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1461,VENESSA,Christeen Sixteen,960949345.0,960949345.0,CHARLOTT,184064731.0,895795063.0,CHARLOTT,184064731.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1462,Edgar,Jump into the Fire,744382747.0,744382747.0,ALAINE,76709333.0,895795063.0,ALAINE,76709333.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1463,Rashawn,With a Little Luck,760596639.0,760596639.0,DEANDREA,167740021.0,895795063.0,DEANDREA,167740021.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1464,Bryson,Fooling Yourself,99428145.0,99428145.0,GREGORY,283501077.0,895795063.0,GREGORY,283501077.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1465,Zachariah,Until It Sleeps,266921373.0,266921373.0,CHANG,68733723.0,895795063.0,CHANG,68733723.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1466,Keanu,Kings and Queens,735539177.0,735539177.0,CHANG,68733723.0,895795063.0,CHANG,68733723.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1467,Kameron,PLAY THAT FUNKY MUSIC,188605974.0,188605974.0,KIYOKO,978825302.0,895795063.0,KIYOKO,978825302.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1468,Easton,Feeling That Way,392426491.0,392426491.0,KARIMA,3703835.0,895795063.0,KARIMA,3703835.0,895795063.0,C,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1469,Christopher,HEARD IT IN A LOVE SONG,673375265.0,673375265.0,SIGRID,665554047.0,895795063.0,SIGRID,665554047.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1470,Eddie,Moon Rider,237853903.0,237853903.0,DONALD,588069897.0,895795063.0,DONALD,588069897.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1471,Andy,After Midnight,43257558.0,43257558.0,PORSHA,343860271.0,895795063.0,PORSHA,343860271.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1472,Trever,Roundabout,823060001.0,823060001.0,KORTNEY,458284728.0,895795063.0,KORTNEY,458284728.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1473,Maxwell,Jesus Just Left Chicago,492230947.0,492230947.0,KORTNEY,458284728.0,895795063.0,KORTNEY,458284728.0,895795063.0,A,False,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1474,Randy,Custard Pie,748595397.0,748595397.0,TRUDIE,656829586.0,895795063.0,TRUDIE,656829586.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1475,Kenneth,Jump into the Fire,99180486.0,99180486.0,CHARLIE,255511571.0,895795063.0,CHARLIE,255511571.0,895795063.0,B,True,Gen1,Deandre,895795063,Gen1,895795063,Mary,225766667,800981516
1476,BLOSSOM,Dear Prudence,183546473.0,183546473.0,KENNA,334058719.0,500829711.0,KENNA,334058719.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1477,MEAGAN,D'Yer Mak'er,469275089.0,469275089.0,CHARLOTT,184064731.0,500829711.0,CHARLOTT,184064731.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1478,MINNA,Just A Job To Do,7686144.0,7686144.0,DEANDREA,167740021.0,500829711.0,DEANDREA,167740021.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1479,PHYLIS,Give It To Me,269417702.0,269417702.0,KIYOKO,978825302.0,500829711.0,KIYOKO,978825302.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1480,NANA,Run Through the Jungle,427672714.0,427672714.0,CLARITA,837680646.0,500829711.0,CLARITA,837680646.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1481,MARIELLE,Rock & Roll Woman,297676166.0,297676166.0,MELVA,488423280.0,500829711.0,MELVA,488423280.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1482,HUONG,Wait For You,11706042.0,11706042.0,WEI,204089050.0,500829711.0,WEI,204089050.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1483,DORTHY,Down To The Waterline,425693294.0,425693294.0,CHARLIE,255511571.0,500829711.0,CHARLIE,255511571.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1484,ISABEL,Are You Experienced?,692971431.0,692971431.0,URSULA,531161372.0,500829711.0,URSULA,531161372.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1485,ETHEL,Don't Look Back,753975933.0,753975933.0,ANGELE,532705722.0,500829711.0,ANGELE,532705722.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1486,Nestor,Magic Bus,419246776.0,419246776.0,CHARLIE,255511571.0,500829711.0,CHARLIE,255511571.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1487,Alexzander,The Old Man Down The Road,359196263.0,359196263.0,BRUNA,251327657.0,500829711.0,BRUNA,251327657.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1488,Javonte,Black Velvet,564409369.0,564409369.0,URSULA,531161372.0,500829711.0,URSULA,531161372.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1489,Dean,I Can See For Miles,630533829.0,630533829.0,CHERISH,772211637.0,500829711.0,CHERISH,772211637.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1490,Theodore,I Won't Back Down,10970356.0,10970356.0,LATRINA,998541997.0,500829711.0,LATRINA,998541997.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1491,Emmanuel,Rock And Roll Party In The Streets,454038215.0,454038215.0,CLARITA,837680646.0,500829711.0,CLARITA,837680646.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1492,Infant,Nothin' But A Good Time,992567096.0,992567096.0,CLARITA,837680646.0,500829711.0,CLARITA,837680646.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1493,Tariq,Roll On Down The Highway,73280899.0,73280899.0,RAYMONDE,8100096.0,500829711.0,RAYMONDE,8100096.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1494,Heriberto,Bebe le Strange,360287226.0,360287226.0,URSULA,531161372.0,500829711.0,URSULA,531161372.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1495,Conner,Living After Midnight,247959006.0,247959006.0,MAI,923371386.0,500829711.0,MAI,923371386.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1496,Casey,19th Nervous Breakdown,11615033.0,11615033.0,ELIZA,781565078.0,500829711.0,ELIZA,781565078.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1497,Felix,No One to Depend On,559547307.0,559547307.0,RAYMONDE,8100096.0,500829711.0,RAYMONDE,8100096.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1498,Pablo,Sweet Hitch Hiker,645625873.0,645625873.0,DONALD,588069897.0,500829711.0,DONALD,588069897.0,500829711.0,B,True,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1499,Shamar,Time Waits for No One,911228462.0,911228462.0,TIESHA,283501077.0,500829711.0,TIESHA,283501077.0,500829711.0,A,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1500,Enrique,Get Together,73008310.0,73008310.0,DEE,959345304.0,500829711.0,DEE,959345304.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1501,Bryson,Neon Knights,345950857.0,345950857.0,GREGORY,283501077.0,500829711.0,GREGORY,283501077.0,500829711.0,C,False,Gen1,Shea,500829711,Gen1,500829711,Pat,631311759,800981516
1502,MARIAN,The Man Who Sold the World,957019061.0,957019061.0,NAKISHA,568944416.0,133989334.0,NAKISHA,568944416.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1503,GRISELDA,Can't Get Enough,250976199.0,250976199.0,LAUREEN,20199146.0,133989334.0,LAUREEN,20199146.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1504,ARNETTA,Top of the World,919139134.0,919139134.0,LISBETH,166292825.0,133989334.0,LISBETH,166292825.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1505,CARLOTTA,Bringin' On The Heartbreak,317818298.0,317818298.0,ERMA,357704368.0,133989334.0,ERMA,357704368.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1506,JEWEL,Fell On Black Days,550998102.0,550998102.0,DONALD,588069897.0,133989334.0,DONALD,588069897.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1507,JOVITA,Shine,627599835.0,627599835.0,TRICIA,461684744.0,133989334.0,TRICIA,461684744.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1508,WESLEY,With a Little Help From My Friends,403318891.0,403318891.0,ANNABELLE,826181444.0,133989334.0,ANNABELLE,826181444.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1509,ELNORA,Everybody's Got Something To Hide Except Me And My Monk,492953752.0,492953752.0,DONELLA,707763018.0,133989334.0,DONELLA,707763018.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1510,VASHTI,Take Me To The River,564265479.0,564265479.0,GREGORY,283501077.0,133989334.0,GREGORY,283501077.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1511,MAXIMINA,Mr. Crowley,807201742.0,807201742.0,LESIA,443353346.0,133989334.0,LESIA,443353346.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1512,TEISHA,Magic Power,162820902.0,162820902.0,CLAIRE,740172297.0,133989334.0,CLAIRE,740172297.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1513,ROSALINE,"Careful With That Axe, Eugene",986390706.0,986390706.0,CLARITA,837680646.0,133989334.0,CLARITA,837680646.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1514,TREVA,Tusk,195645026.0,195645026.0,ANGELE,532705722.0,133989334.0,ANGELE,532705722.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1515,GAYLA,Gimme Three Steps,28752016.0,28752016.0,TRUDIE,656829586.0,133989334.0,TRUDIE,656829586.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1516,RAYMOND,Rock Steady,742309104.0,742309104.0,SUSANN,553394192.0,133989334.0,SUSANN,553394192.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1517,GEMMA,Subterranean Homesick Blues,914466312.0,914466312.0,CHARLOTT,184064731.0,133989334.0,CHARLOTT,184064731.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1518,Vicente,Sara,201592079.0,201592079.0,TWANDA,956866415.0,133989334.0,TWANDA,956866415.0,133989334.0,C,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1519,Dewayne,The Road and the Sky,321687332.0,321687332.0,DONELLA,707763018.0,133989334.0,DONELLA,707763018.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1520,Elliot,And It Stoned Me,778810113.0,778810113.0,DEE,959345304.0,133989334.0,DEE,959345304.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1521,Ramon,Under Pressure,932713918.0,932713918.0,DEANN,926888028.0,133989334.0,DEANN,926888028.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1522,Eric,I'm Leaving,484325125.0,484325125.0,TRUDIE,656829586.0,133989334.0,TRUDIE,656829586.0,133989334.0,A,False,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1523,Pedro,What I Got,475809591.0,475809591.0,LAUREEN,20199146.0,133989334.0,LAUREEN,20199146.0,133989334.0,B,True,Gen1,Salvatore,133989334,Gen1,133989334,Barb,397591248,800981516
1524,TEMIKA,Goodnight Saigon,486091417.0,486091417.0,PALMIRA,947646042.0,890896128.0,PALMIRA,947646042.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1525,MICHAL,Back for More,195060148.0,195060148.0,MAI,923371386.0,890896128.0,MAI,923371386.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1526,TAWNYA,Radioactive,517802006.0,517802006.0,MAI,923371386.0,890896128.0,MAI,923371386.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1527,MARTINA,Even It Up,129195600.0,129195600.0,DEEDRA,738169747.0,890896128.0,DEEDRA,738169747.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1528,CHRISTINIA,Shot Down In Flames,918993062.0,918993062.0,MICHA,975564104.0,890896128.0,MICHA,975564104.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1529,KELLI,"Careful With That Axe, Eugene",780882330.0,780882330.0,TRICIA,461684744.0,890896128.0,TRICIA,461684744.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1530,MARYLIN,Yellow Ledbetter,122035258.0,122035258.0,MELVA,488423280.0,890896128.0,MELVA,488423280.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1531,GIDGET,Honky Cat,848794328.0,848794328.0,JOEL,557133457.0,890896128.0,JOEL,557133457.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1532,Tanner,Have You Ever Seen the Rain?,122938078.0,122938078.0,KARIMA,3703835.0,890896128.0,KARIMA,3703835.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1533,Hugo,Ain't That a Shame,624697432.0,624697432.0,ANNABELLE,826181444.0,890896128.0,ANNABELLE,826181444.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1534,Courtney,Good Friday,982790443.0,982790443.0,ALAINE,590450352.0,890896128.0,ALAINE,590450352.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1535,Ladarius,Black Magic Woman,646990649.0,646990649.0,JOEL,557133457.0,890896128.0,JOEL,557133457.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1536,Lawrence,Crossfire,180947596.0,180947596.0,NAKISHA,568944416.0,890896128.0,NAKISHA,568944416.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1537,Ruben,Life During Wartime,451815005.0,451815005.0,DEANDREA,167740021.0,890896128.0,DEANDREA,167740021.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1538,Devyn,We're Not Gonna Take It,498586136.0,498586136.0,DEE,959345304.0,890896128.0,DEE,959345304.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1539,Tristan,Purple Haze,747036782.0,747036782.0,PALMIRA,947646042.0,890896128.0,PALMIRA,947646042.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1540,Lamont,American Pie,932731759.0,932731759.0,ALENA,685636472.0,890896128.0,ALENA,685636472.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1541,Austin,What If I Came Knocking,433954916.0,433954916.0,ALAINE,76709333.0,890896128.0,ALAINE,76709333.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1542,Trevon,Just the Same Way,957696186.0,957696186.0,CHERISH,772211637.0,890896128.0,CHERISH,772211637.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1543,Leonardo,Hot Blooded,371207940.0,371207940.0,ALEXA,117706579.0,890896128.0,ALEXA,117706579.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1544,Alvin,Alive,846778017.0,846778017.0,ALTHEA,438668483.0,890896128.0,ALTHEA,438668483.0,890896128.0,B,True,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1545,Ezequiel,Layla,402098848.0,402098848.0,KORTNEY,458284728.0,890896128.0,KORTNEY,458284728.0,890896128.0,A,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1546,Maximus,Lay Your Hands On Me,581296173.0,581296173.0,CAREN,606523844.0,890896128.0,CAREN,606523844.0,890896128.0,C,False,Gen1,Jayce,890896128,Gen1,890896128,Barb,397591248,800981516
1547,SHANTA,The Other Side,624411661.0,624411661.0,DIANNE,976288876.0,777440966.0,DIANNE,976288876.0,777440966.0,B,True,Gen1,Gunnar,777440966,Gen1,777440966,Liz,630559425,800981516
1548,LAKENYA,Everybody Wants to Rule the World,708556784.0,708556784.0,ANGELE,532705722.0,777440966.0,ANGELE,532705722.0,777440966.0,B,True,Gen1,Gunnar,777440966,Gen1,777440966,Liz,630559425,800981516
